contract_id,customer_id,vehicle_model,dealer_region,credit_score,amount_financed,monthly_payment,days_past_due,contract_date
CON-001484,CUST-00550,S-Class Luxury,Southwest,660.0,105559.94,1034.5,0,2025-05-10
CON-001485,CUST-00441,GLE SUV,Northeast,683.0,92761.91,804.63,0,2025-08-23
CON-001486,CUST-00097,GLE SUV,Southwest,821.0,55074.62,1168.52,0,2024-05-13
CON-001487,CUST-00997,EQE Electric,Southwest,610.0,"$67,044.48 USD",1536.7,0,2025-10-16
CON-001488,CUST-00411,C-Class Sedan,Northeast,771.0,78070.5,1582.24,0,2025-05-23
CON-001489,CUST-00951,C-Class Sedan,Northeast,812.0,"$79,891.90 USD",1600.48,0,2025-08-29
CON-001490,CUST-00289,E-Class Sedan,Southwest,677.0,110541.86,940.13,0,2024-06-04
CON-001491,CUST-00254,C-Class Sedan,Southeast,613.0,67348.12,1531.49,0,2024-07-19
CON-001492,CUST-00196,E-Class Sedan,Pacific,822.0,112224.54,775.83,0,2025-05-13
CON-001493,CUST-00598,GLS Luxury SUV,Pacific,638.0,72516.24,1459.95,0,2025-02-05
CON-001494,CUST-00834,E-Class Sedan,Southeast,838.0,98441.68,1732.9,0,2025-05-10
CON-001495,CUST-00522,C-Class Sedan,Northeast,596.0,114071.62,517.87,0,2025-05-02
CON-001496,CUST-00517,EQE Electric,Southwest,,112143.93,1072.47,0,2024-06-08
CON-001497,CUST-00635,GLS Luxury SUV,Pacific,785.0,39840.99,1342.1,0,2024-07-29
CON-001498,CUST-00842,C-Class Sedan,Southwest,745.0,52484.87,1412.31,0,2025-03-28
CON-001499,CUST-00865,E-Class Sedan,Southeast,691.0,75536.96,728.91,0,2025-11-14
CON-001500,CUST-00118,S-Class Luxury,Southwest,724.0,71682.11,1763.84,0,2024-03-10
CON-001501,CUST-00806,GLE SUV,Southeast,735.0,89475.79,1299.84,0,2024-11-09
CON-001502,CUST-00909,C-Class Sedan,Northeast,757.0,115300.27,713.64,0,2025-03-06
CON-001503,CUST-00159,E-Class Sedan,Southeast,715.0,44554.4,526.68,0,2025-01-16
CON-001504,CUST-00815,GLS Luxury SUV,Southeast,597.0,"$73,407.99 USD",1518.24,0,2025-10-18
CON-001505,CUST-00228,C-Class Sedan,Pacific,734.0,51354.94,603.62,0,2024-06-15
CON-001506,CUST-00877,C-Class Sedan,Southwest,845.0,110999.15,683.37,0,2025-01-25
CON-001507,CUST-00216,GLE SUV,Pacific,595.0,116989.32,1247.28,15,2024-11-14
CON-001508,CUST-00948,E-Class Sedan,Midwest,591.0,75689.64,1284.56,0,2024-04-26
CON-001509,CUST-00696,S-Class Luxury,Southeast,654.0,43840.88,1392.95,0,2025-11-27
CON-001510,CUST-00015,GLS Luxury SUV,Midwest,791.0,101750.05,1011.57,0,2025-05-26
CON-001511,CUST-00157,E-Class Sedan,Pacific,758.0,94257.01,1506.07,0,2024-07-21
CON-001512,CUST-00648,GLS Luxury SUV,Southwest,708.0,65147.02,1766.67,0,2024-06-10
CON-001513,CUST-00261,C-Class Sedan,Pacific,774.0,110429.64,852.42,0,2025-04-06
CON-001514,CUST-00157,GLE SUV,Southwest,847.0,117945.71,1413.94,45,2025-11-30
CON-001515,CUST-00047,GLE SUV,Southwest,609.0,82417.58,1707.01,0,2025-07-08
CON-001516,CUST-00324,EQE Electric,Northeast,588.0,83086.87,1392.17,0,2024-07-19
CON-001517,CUST-00844,S-Class Luxury,Southeast,744.0,60288.65,1385.44,0,2024-08-18
CON-001518,CUST-00685,GLE SUV,Pacific,772.0,84683.01,790.9,0,2025-05-30
CON-001519,CUST-00130,C-Class Sedan,Southwest,839.0,72369.6,1195.67,0,2024-07-24
CON-001520,CUST-00411,S-Class Luxury,Pacific,771.0,60686.24,1231.28,0,2024-11-26
CON-001521,CUST-00095,E-Class Sedan,Pacific,658.0,40710.74,1410.17,0,2025-08-28
CON-001522,CUST-00627,GLE SUV,Southwest,758.0,56480.17,1795.87,90,2024-12-12
CON-001523,CUST-00755,S-Class Luxury,Midwest,670.0,51817.65,543.74,0,2024-12-14
CON-001524,CUST-00932,C-Class Sedan,Southeast,794.0,81073.57,584.8,0,2024-06-08
CON-001525,CUST-00292,EQE Electric,Southeast,658.0,86141.95,601.34,0,2025-09-16
CON-001526,CUST-00794,GLS Luxury SUV,Northeast,682.0,86728.6,1465.87,0,2024-09-08
CON-001527,CUST-00811,GLS Luxury SUV,Northeast,690.0,67995.39,677.26,0,2024-08-09
CON-001528,CUST-00283,C-Class Sedan,Northeast,826.0,70804.53,1309.19,0,2025-08-28
CON-001529,CUST-00069,C-Class Sedan,Southeast,813.0,105910.27,922.07,0,2025-01-28
CON-001530,CUST-00660,GLS Luxury SUV,Midwest,661.0,75479.79,1094.52,15,2025-01-30
CON-001531,CUST-00011,EQE Electric,Southeast,711.0,118960.73,780.36,0,2024-06-15
CON-001532,CUST-00254,S-Class Luxury,Southeast,814.0,72367.46,1625.94,0,2025-03-27
CON-001533,CUST-00842,GLS Luxury SUV,Southeast,678.0,90214.38,1262.0,0,2024-05-17
CON-001534,CUST-00872,C-Class Sedan,Southeast,617.0,"$39,280.85 USD",1727.93,0,2024-07-28
CON-001535,CUST-00550,GLE SUV,Midwest,740.0,90533.89,1246.98,0,2025-08-07
CON-001536,CUST-00134,E-Class Sedan,Northeast,696.0,107371.24,661.08,0,2024-08-01
CON-001537,CUST-00712,EQE Electric,Pacific,820.0,115108.92,722.13,0,2024-12-25
CON-001538,CUST-00023,EQE Electric,Northeast,605.0,119772.25,1785.8,0,2025-10-24
CON-001539,CUST-00815,GLE SUV,Northeast,715.0,58985.18,1443.23,0,2024-08-22
CON-001540,CUST-00346,GLE SUV,Pacific,629.0,83906.46,564.06,0,2025-12-28
CON-001541,CUST-00302,C-Class Sedan,Southeast,733.0,73311.03,1414.92,0,2025-01-31
CON-001542,CUST-00363,GLS Luxury SUV,Midwest,799.0,82924.49,1035.82,0,2024-10-30
CON-001543,CUST-00396,S-Class Luxury,Midwest,719.0,48383.5,899.37,0,2024-04-18
CON-001544,CUST-00218,EQE Electric,Northeast,628.0,107772.71,700.28,0,2025-01-24
CON-001545,CUST-00141,EQE Electric,Pacific,721.0,112313.36,1591.88,0,2024-04-29
CON-001546,CUST-00616,GLE SUV,Southwest,625.0,73221.24,582.99,0,2025-09-01
CON-001547,CUST-00958,GLS Luxury SUV,Southeast,,58836.54,876.79,0,2024-07-28
CON-001548,CUST-00210,EQE Electric,Northeast,847.0,46970.84,898.3,0,2025-03-02
CON-001549,CUST-00985,S-Class Luxury,Midwest,695.0,93120.01,709.18,0,2025-06-27
CON-001550,CUST-00993,GLE SUV,Pacific,661.0,61539.71,1160.64,0,2024-11-25
CON-001551,CUST-00623,S-Class Luxury,Pacific,623.0,112310.78,515.21,0,2024-08-13
CON-001552,CUST-00616,GLS Luxury SUV,Northeast,773.0,92036.06,891.27,0,2025-12-27
CON-001553,CUST-00828,EQE Electric,Southwest,837.0,89883.25,1713.72,0,2025-09-26
CON-001554,CUST-00683,E-Class Sedan,Midwest,662.0,82549.18,903.69,0,2024-05-26
CON-001555,CUST-00460,EQE Electric,Northeast,637.0,38890.99,968.6,0,2024-12-05
CON-001556,CUST-00356,GLS Luxury SUV,Southwest,632.0,114213.41,1115.11,15,2025-07-17
CON-001557,CUST-00324,EQE Electric,Pacific,580.0,88374.69,1230.2,0,2024-06-28
CON-001558,CUST-00133,EQE Electric,Southeast,795.0,119495.27,1551.32,0,2024-10-16
CON-001559,CUST-00888,C-Class Sedan,Midwest,807.0,80675.29,747.42,15,2024-07-05
CON-001560,CUST-00805,EQE Electric,Midwest,833.0,95359.43,1633.27,0,2025-04-30
CON-001561,CUST-00840,EQE Electric,Southwest,,39777.81,1484.81,0,2024-12-02
CON-001562,CUST-00127,S-Class Luxury,Northeast,645.0,88697.58,1439.45,15,2024-04-17
CON-001563,CUST-00106,E-Class Sedan,Pacific,674.0,99995.22,612.85,0,2024-05-05
CON-001564,CUST-00604,S-Class Luxury,Southwest,832.0,101173.72,528.13,0,2025-12-06
CON-001565,CUST-00799,S-Class Luxury,Southeast,729.0,100459.49,1272.22,0,2024-02-03
CON-001566,CUST-00378,GLE SUV,Southeast,602.0,54234.02,1622.07,0,2025-03-13
CON-001567,CUST-00905,C-Class Sedan,Southeast,823.0,117908.87,1259.77,0,2024-10-02
CON-001568,CUST-00051,S-Class Luxury,Southwest,794.0,119590.48,777.21,0,2025-05-08
CON-001569,CUST-00029,GLS Luxury SUV,Pacific,710.0,41425.65,617.68,0,2024-06-30
CON-001570,CUST-00462,GLS Luxury SUV,Midwest,727.0,114597.95,1409.48,0,2024-08-26
CON-001571,CUST-00296,EQE Electric,Northeast,688.0,59603.18,1438.3,0,2024-12-13
CON-001572,CUST-00297,GLE SUV,Midwest,619.0,93589.15,724.29,0,2024-05-25
CON-001573,CUST-00726,C-Class Sedan,Pacific,700.0,63739.43,536.65,0,2024-02-13
CON-001574,CUST-00779,C-Class Sedan,Midwest,699.0,117259.12,1030.77,0,2025-05-13
CON-001575,CUST-00407,EQE Electric,Southwest,597.0,43627.83,1257.53,0,2024-10-21
CON-001576,CUST-00769,GLS Luxury SUV,Southeast,748.0,77308.48,1417.8,0,2025-06-14
CON-001577,CUST-00814,E-Class Sedan,Pacific,777.0,71384.06,1552.93,0,2025-12-27
CON-001578,CUST-00613,GLE SUV,Pacific,722.0,62711.99,1293.7,0,2024-07-29
CON-001579,CUST-00405,EQE Electric,Midwest,616.0,89870.39,644.14,0,2025-02-05
CON-001580,CUST-00346,GLE SUV,Southwest,765.0,46139.74,1387.36,0,2024-08-18
CON-001581,CUST-00622,GLS Luxury SUV,Midwest,840.0,95916.31,1779.43,0,2024-12-04
CON-001582,CUST-00420,GLS Luxury SUV,Midwest,810.0,118350.33,1677.26,0,2024-01-05
CON-001583,CUST-00182,E-Class Sedan,Pacific,833.0,103387.49,1633.17,0,2024-11-06
CON-001584,CUST-00983,E-Class Sedan,Midwest,589.0,108101.42,892.82,0,2024-06-10
CON-001585,CUST-00825,C-Class Sedan,Southeast,809.0,65569.12,1476.02,0,2024-08-03
CON-001586,CUST-00001,GLE SUV,Midwest,603.0,62615.36,1606.43,0,2025-09-03
CON-001587,CUST-00831,GLE SUV,Southeast,657.0,78949.11,1381.82,0,2024-06-19
CON-001588,CUST-00950,GLS Luxury SUV,Pacific,772.0,38886.76,825.73,0,2024-09-08
CON-001589,CUST-00567,C-Class Sedan,Southwest,688.0,115355.44,1739.98,0,2025-11-11
CON-001590,CUST-00371,EQE Electric,Southeast,842.0,"$47,221.74 USD",1086.07,15,2024-02-07
CON-001591,CUST-00936,GLE SUV,Southwest,847.0,111756.11,668.75,0,2024-08-15
CON-001592,CUST-00911,C-Class Sedan,Southwest,838.0,42104.49,642.71,0,2025-09-28
CON-001593,CUST-00661,C-Class Sedan,Southeast,664.0,104923.12,1341.77,0,2024-10-04
CON-001594,CUST-00431,GLS Luxury SUV,Pacific,589.0,47916.81,1069.02,0,2024-10-11
CON-001595,CUST-00969,C-Class Sedan,Northeast,638.0,38241.19,622.83,0,2025-05-24
CON-001596,CUST-00309,E-Class Sedan,Southwest,841.0,96156.6,1462.47,0,2025-10-10
CON-001597,CUST-00137,E-Class Sedan,Southwest,698.0,58822.55,1539.12,45,2024-12-31
CON-001598,CUST-00202,S-Class Luxury,Pacific,747.0,95732.17,1443.04,30,2025-09-11
CON-001599,CUST-00436,GLS Luxury SUV,Pacific,,82182.25,762.94,15,2024-03-08
CON-001600,CUST-00313,EQE Electric,Midwest,830.0,44248.63,1396.71,0,2024-04-13
CON-001601,CUST-00117,S-Class Luxury,Pacific,808.0,114231.06,513.94,15,2025-02-04
CON-001602,CUST-00666,E-Class Sedan,Southwest,769.0,73446.7,896.65,0,2024-09-02
CON-001603,CUST-00937,S-Class Luxury,Southeast,703.0,97428.02,1018.47,15,2025-11-07
CON-001604,CUST-00803,GLS Luxury SUV,Northeast,663.0,77586.75,1585.82,0,2024-07-10
CON-001605,CUST-00575,GLS Luxury SUV,Midwest,794.0,86370.73,1007.51,0,2025-12-07
CON-001606,CUST-00244,C-Class Sedan,Southeast,816.0,60735.76,514.65,0,2025-10-05
CON-001607,CUST-00537,GLE SUV,Northeast,692.0,52030.63,958.05,0,2024-10-22
CON-001608,CUST-00602,C-Class Sedan,Northeast,796.0,81118.47,1148.6,0,2024-05-23
CON-001609,CUST-00075,GLS Luxury SUV,Northeast,825.0,72418.61,1733.71,0,2024-01-26
CON-001610,CUST-00806,E-Class Sedan,Southeast,616.0,68159.62,1723.34,0,2024-09-07
CON-001611,CUST-00386,EQE Electric,Midwest,643.0,92168.21,735.14,0,2025-08-29
CON-001612,CUST-00903,E-Class Sedan,Midwest,798.0,93693.06,740.69,0,2025-12-12
CON-001613,CUST-00210,C-Class Sedan,Northeast,613.0,38903.2,712.4,0,2025-09-06
CON-001614,CUST-00475,EQE Electric,Southeast,618.0,63793.28,1525.6,0,2024-07-11
CON-001615,CUST-00418,GLS Luxury SUV,Northeast,646.0,69999.99,507.83,0,2025-01-15
CON-001616,CUST-00347,E-Class Sedan,Pacific,788.0,43235.83,665.33,30,2024-01-02
CON-001617,CUST-00529,GLS Luxury SUV,Midwest,731.0,55051.57,1199.35,0,2025-08-25
CON-001618,CUST-00640,EQE Electric,Southwest,778.0,39389.55,821.83,0,2024-02-14
CON-001619,CUST-00939,EQE Electric,Northeast,668.0,119680.58,620.06,0,2024-01-03
CON-001620,CUST-00955,E-Class Sedan,Pacific,827.0,97607.36,967.84,45,2025-03-24
CON-001621,CUST-00876,GLS Luxury SUV,Midwest,658.0,42433.26,856.47,0,2025-07-29
CON-001622,CUST-00763,S-Class Luxury,Southeast,611.0,36721.2,1164.44,0,2024-05-14
CON-001623,CUST-00179,GLS Luxury SUV,Midwest,666.0,96139.46,1773.0,0,2024-10-17
CON-001624,CUST-00182,EQE Electric,Southeast,618.0,72331.33,661.6,0,2024-10-04
CON-001625,CUST-00664,GLS Luxury SUV,Southeast,680.0,101877.72,984.54,15,2024-06-24
CON-001626,CUST-00025,C-Class Sedan,Northeast,823.0,113495.46,1711.58,0,2024-10-08
CON-001627,CUST-00967,S-Class Luxury,Northeast,811.0,85940.53,1639.93,0,2024-04-29
CON-001628,CUST-00180,GLE SUV,Midwest,647.0,50904.22,1012.55,0,2024-06-22
CON-001629,CUST-00710,C-Class Sedan,Pacific,,101486.49,1408.64,0,2025-03-14
CON-001630,CUST-00501,GLE SUV,Midwest,607.0,"$116,244.00 USD",614.21,0,2025-04-03
CON-001631,CUST-00856,E-Class Sedan,Southwest,849.0,84319.66,1426.3,0,2025-09-21
CON-001632,CUST-00161,GLE SUV,Southeast,805.0,92969.78,1764.72,0,2024-12-06
CON-001633,CUST-00177,GLS Luxury SUV,Southeast,656.0,63685.35,1198.73,0,2025-11-27
CON-001634,CUST-00285,GLE SUV,Northeast,802.0,67429.85,1148.04,0,2025-12-26
CON-001635,CUST-00063,EQE Electric,Pacific,746.0,97445.63,743.51,0,2024-04-30
CON-001636,CUST-00662,C-Class Sedan,Northeast,771.0,113860.54,1323.92,0,2025-07-28
CON-001637,CUST-00666,C-Class Sedan,Southwest,668.0,88464.01,1267.57,0,2025-10-22
CON-001638,CUST-00156,GLE SUV,Midwest,611.0,102137.07,1347.51,0,2025-05-07
CON-001639,CUST-00882,C-Class Sedan,Midwest,716.0,49588.98,533.91,0,2024-10-02
CON-001640,CUST-00469,EQE Electric,Pacific,735.0,53016.52,1213.34,0,2024-01-29
CON-001641,CUST-00049,C-Class Sedan,Northeast,829.0,80222.95,1273.42,30,2025-11-15
CON-001642,CUST-00967,GLE SUV,Northeast,674.0,50007.11,769.79,0,2024-08-31
CON-001643,CUST-00849,S-Class Luxury,Southwest,596.0,88974.58,770.83,0,2024-11-16
CON-001644,CUST-00084,S-Class Luxury,Midwest,696.0,59790.52,859.08,30,2025-10-04
CON-001645,CUST-00361,E-Class Sedan,Northeast,589.0,"$102,280.27 USD",1425.24,0,2024-12-17
CON-001646,CUST-00689,C-Class Sedan,Pacific,659.0,103689.38,1288.15,0,2025-06-15
CON-001647,CUST-00148,GLE SUV,Midwest,713.0,74421.93,1599.49,0,2024-03-21
CON-001648,CUST-00630,C-Class Sedan,Southwest,782.0,50368.9,884.36,0,2024-10-19
CON-001649,CUST-00342,GLS Luxury SUV,Pacific,695.0,89975.87,1685.69,15,2024-10-20
CON-001650,CUST-00476,EQE Electric,Southeast,799.0,119386.9,1466.82,0,2025-05-11
CON-001651,CUST-00063,C-Class Sedan,Southwest,832.0,87920.23,1013.52,0,2025-04-02
CON-001652,CUST-00701,C-Class Sedan,Pacific,748.0,38040.85,623.84,0,2025-11-12
CON-001653,CUST-00360,S-Class Luxury,Northeast,784.0,36469.99,834.08,0,2025-07-11
CON-001654,CUST-00561,EQE Electric,Southeast,827.0,62230.77,1743.8,0,2024-02-29
CON-001655,CUST-00327,GLE SUV,Southwest,650.0,51641.62,903.47,0,2025-08-30
CON-001656,CUST-00769,C-Class Sedan,Northeast,735.0,104109.35,928.87,0,2025-06-26
CON-001657,CUST-00736,S-Class Luxury,Southeast,681.0,106808.48,746.47,0,2025-01-14
CON-001658,CUST-00141,E-Class Sedan,Midwest,592.0,56982.6,1548.91,0,2024-11-19
CON-001659,CUST-00990,EQE Electric,Northeast,799.0,62679.81,858.34,0,2025-09-19
CON-001660,CUST-00215,S-Class Luxury,Pacific,594.0,55080.99,929.34,0,2024-03-02
CON-001661,CUST-00435,S-Class Luxury,Southwest,817.0,112212.52,1038.65,0,2024-05-25
CON-001662,CUST-00891,S-Class Luxury,Southeast,696.0,77725.19,1063.85,0,2024-12-27
CON-001663,CUST-00952,C-Class Sedan,Northeast,635.0,90771.65,1034.74,0,2024-02-22
CON-001664,CUST-00723,C-Class Sedan,Midwest,711.0,70315.98,1154.87,0,2025-02-05
CON-001665,CUST-00318,E-Class Sedan,Southwest,805.0,"$88,636.21 USD",1558.87,15,2025-07-16
CON-001666,CUST-00032,GLS Luxury SUV,Southwest,801.0,67797.71,1565.07,0,2025-11-11
CON-001667,CUST-00670,GLS Luxury SUV,Northeast,752.0,63872.67,1537.81,0,2025-12-07
CON-001668,CUST-00285,GLS Luxury SUV,Midwest,736.0,88930.81,631.46,0,2025-03-24
CON-001669,CUST-00305,EQE Electric,Southeast,730.0,85240.28,1539.58,0,2024-03-23
CON-001670,CUST-00429,EQE Electric,Northeast,764.0,59949.88,656.33,0,2025-01-13
CON-001671,CUST-00477,E-Class Sedan,Southeast,757.0,47694.62,662.14,60,2025-10-07
CON-001672,CUST-00286,EQE Electric,Southwest,600.0,66329.02,1732.22,0,2025-04-02
CON-001673,CUST-00144,GLS Luxury SUV,Southeast,691.0,70291.8,1565.22,0,2024-03-21
CON-001674,CUST-00424,GLS Luxury SUV,Midwest,750.0,88438.17,1218.13,0,2025-05-28
CON-001675,CUST-00019,S-Class Luxury,Pacific,717.0,112734.94,1637.46,0,2024-11-04
CON-001676,CUST-00018,EQE Electric,Midwest,812.0,38075.71,1786.17,45,2025-05-08
CON-001677,CUST-00769,C-Class Sedan,Southeast,609.0,55711.19,1293.83,0,2024-08-23
CON-001678,CUST-00590,C-Class Sedan,Northeast,740.0,51465.86,1296.77,0,2025-10-29
CON-001679,CUST-00371,S-Class Luxury,Southwest,657.0,77695.02,1480.76,90,2024-02-06
CON-001680,CUST-00175,S-Class Luxury,Pacific,,"$71,524.57 USD",801.78,0,2025-10-18
CON-001681,CUST-00194,S-Class Luxury,Northeast,722.0,96968.2,717.26,0,2024-11-20
CON-001682,CUST-00502,C-Class Sedan,Northeast,615.0,55605.35,1487.45,0,2024-02-25
CON-001683,CUST-00988,GLS Luxury SUV,Midwest,793.0,85532.36,948.38,0,2024-04-30
CON-001684,CUST-00113,S-Class Luxury,Southeast,611.0,110127.87,675.59,0,2024-11-09
CON-001685,CUST-00114,E-Class Sedan,Midwest,,112407.61,909.34,0,2024-07-29
CON-001686,CUST-00222,S-Class Luxury,Southeast,753.0,116496.69,966.23,0,2024-04-12
CON-001687,CUST-00678,GLE SUV,Midwest,633.0,100727.2,1754.8,0,2025-03-14
CON-001688,CUST-00947,S-Class Luxury,Northeast,740.0,112008.97,1407.35,15,2024-02-07
CON-001689,CUST-00831,C-Class Sedan,Southwest,829.0,54935.12,1190.11,0,2025-09-11
CON-001690,CUST-00644,EQE Electric,Southeast,830.0,51794.38,1759.54,0,2025-02-17
CON-001691,CUST-00897,S-Class Luxury,Pacific,750.0,35551.49,1674.08,0,2024-08-11
CON-001692,CUST-00264,EQE Electric,Pacific,762.0,95081.77,1165.6,0,2024-10-19
CON-001693,CUST-00925,GLE SUV,Northeast,581.0,114684.71,1677.38,0,2025-11-26
CON-001694,CUST-00055,E-Class Sedan,Midwest,773.0,50889.5,1025.6,0,2024-06-03
CON-001695,CUST-00871,EQE Electric,Midwest,745.0,89140.2,799.55,0,2024-02-01
CON-001696,CUST-00643,GLS Luxury SUV,Northeast,826.0,98449.08,802.48,0,2024-08-21
CON-001697,CUST-00800,S-Class Luxury,Pacific,823.0,113847.21,1361.01,0,2025-05-03
CON-001698,CUST-00778,GLE SUV,Pacific,689.0,89983.12,1151.39,0,2025-07-23
CON-001699,CUST-00458,GLE SUV,Midwest,650.0,117474.97,1356.64,0,2024-11-28
CON-001700,CUST-00979,EQE Electric,Southeast,743.0,64297.22,1391.9,15,2025-11-05
CON-001701,CUST-00878,E-Class Sedan,Southwest,692.0,64743.93,529.02,0,2024-01-17
CON-001702,CUST-00162,C-Class Sedan,Southeast,807.0,81156.06,570.25,0,2025-02-17
CON-001703,CUST-00380,S-Class Luxury,Pacific,595.0,67597.66,1192.48,15,2025-10-19
CON-001704,CUST-00993,GLE SUV,Southeast,610.0,35121.19,748.35,0,2024-08-27
CON-001705,CUST-00087,E-Class Sedan,Southwest,741.0,97200.62,1322.29,30,2024-10-12
CON-001706,CUST-00055,GLS Luxury SUV,Southeast,772.0,98895.95,1217.84,15,2024-12-11
CON-001707,CUST-00476,GLE SUV,Southeast,789.0,98492.84,1261.49,0,2025-01-09
CON-001708,CUST-00800,E-Class Sedan,Southeast,811.0,64326.76,893.19,0,2024-01-16
CON-001709,CUST-00178,C-Class Sedan,Southeast,763.0,79394.61,1331.8,0,2025-08-09
CON-001710,CUST-00391,C-Class Sedan,Northeast,594.0,65597.75,1578.34,0,2024-09-16
CON-001711,CUST-00349,GLE SUV,Pacific,788.0,36363.09,1797.49,15,2024-12-26
CON-001712,CUST-00008,GLE SUV,Southwest,751.0,82808.16,1589.98,30,2025-02-02
CON-001713,CUST-00833,EQE Electric,Pacific,845.0,45519.66,1224.75,0,2025-04-04
CON-001714,CUST-00313,S-Class Luxury,Northeast,599.0,41803.51,751.46,0,2025-05-30
CON-001715,CUST-00759,E-Class Sedan,Northeast,649.0,99217.42,1385.88,0,2024-03-25
CON-001716,CUST-00835,GLE SUV,Northeast,587.0,35808.03,1718.95,0,2024-03-03
CON-001717,CUST-00984,S-Class Luxury,Northeast,613.0,116515.72,775.43,0,2024-04-09
CON-001718,CUST-00983,EQE Electric,Southeast,803.0,78796.71,832.79,30,2024-10-21
CON-001719,CUST-00443,S-Class Luxury,Pacific,758.0,118556.4,693.71,0,2024-06-10
CON-001720,CUST-00767,GLE SUV,Midwest,825.0,39929.79,1457.74,0,2024-06-26
CON-001721,CUST-00328,C-Class Sedan,Southwest,839.0,84600.01,1028.53,0,2025-03-19
CON-001722,CUST-00054,E-Class Sedan,Northeast,687.0,64692.8,581.5,0,2024-11-23
CON-001723,CUST-00761,E-Class Sedan,Pacific,821.0,106696.01,1637.43,0,2024-11-23
CON-001724,CUST-00239,C-Class Sedan,Northeast,603.0,65703.93,1224.97,0,2024-02-11
CON-001725,CUST-00229,GLE SUV,Northeast,795.0,57141.44,930.42,0,2024-08-29
CON-001726,CUST-00579,E-Class Sedan,Northeast,634.0,107892.02,947.18,0,2024-12-07
CON-001727,CUST-00051,GLE SUV,Northeast,605.0,"$66,845.51 USD",877.33,0,2024-03-31
CON-001728,CUST-00609,EQE Electric,Northeast,765.0,36430.83,1092.12,0,2024-01-28
CON-001729,CUST-00604,GLE SUV,Southwest,591.0,68174.57,938.15,0,2025-04-03
CON-001730,CUST-00264,S-Class Luxury,Pacific,708.0,90634.39,1212.33,0,2025-10-28
CON-001731,CUST-00418,C-Class Sedan,Northeast,787.0,56620.56,1505.57,0,2025-09-22
CON-001732,CUST-00803,GLE SUV,Northeast,712.0,71718.95,1376.8,0,2025-01-19
CON-001733,CUST-00096,EQE Electric,Northeast,775.0,39820.79,882.79,0,2025-05-01
CON-001734,CUST-00088,GLS Luxury SUV,Northeast,841.0,84987.89,1187.36,0,2024-08-07
CON-001735,CUST-00078,C-Class Sedan,Southeast,682.0,99285.07,1592.16,0,2024-09-20
CON-001736,CUST-00288,E-Class Sedan,Southeast,699.0,70131.57,588.67,0,2024-04-30
CON-001737,CUST-00120,S-Class Luxury,Midwest,762.0,70719.77,601.79,0,2024-02-15
CON-001738,CUST-00814,E-Class Sedan,Northeast,588.0,42504.01,1223.02,0,2024-10-06
CON-001739,CUST-00491,EQE Electric,Midwest,624.0,52164.97,1330.85,0,2024-04-24
CON-001740,CUST-00912,EQE Electric,Southwest,823.0,48147.4,774.84,0,2024-06-16
CON-001741,CUST-00452,E-Class Sedan,Midwest,849.0,75943.46,1468.79,0,2025-03-10
CON-001742,CUST-00500,C-Class Sedan,Pacific,691.0,79986.72,1340.14,45,2024-09-02
CON-001743,CUST-00165,E-Class Sedan,Southeast,634.0,115659.91,1700.28,0,2025-04-28
CON-001744,CUST-00182,GLE SUV,Southeast,594.0,41224.68,719.64,0,2025-01-09
CON-001745,CUST-00469,E-Class Sedan,Northeast,616.0,85988.78,1476.79,0,2024-10-06
CON-001746,CUST-00910,S-Class Luxury,Northeast,757.0,79752.37,608.74,0,2024-01-22
CON-001747,CUST-00735,S-Class Luxury,Southwest,706.0,78879.81,1234.88,0,2025-12-14
CON-001748,CUST-00823,GLS Luxury SUV,Southwest,696.0,109218.54,1217.46,0,2024-03-08
CON-001749,CUST-00944,S-Class Luxury,Pacific,651.0,52470.77,1004.9,0,2025-10-09
CON-001750,CUST-00978,E-Class Sedan,Northeast,690.0,38465.73,1597.94,0,2024-02-27
CON-001751,CUST-00007,S-Class Luxury,Northeast,,92143.08,505.68,0,2025-06-10
CON-001752,CUST-00330,C-Class Sedan,Southwest,764.0,64338.38,1176.23,30,2024-09-20
CON-001753,CUST-00775,S-Class Luxury,Southwest,684.0,36495.14,782.3,0,2025-11-12
CON-001754,CUST-00673,GLE SUV,Southwest,726.0,56366.79,1466.55,60,2025-02-26
CON-001755,CUST-00151,C-Class Sedan,Southeast,800.0,61292.78,555.99,0,2025-05-13
CON-001756,CUST-00085,GLS Luxury SUV,Midwest,585.0,87431.26,1581.02,0,2024-10-17
CON-001757,CUST-00147,GLE SUV,Midwest,839.0,49669.79,1589.52,0,2024-06-17
CON-001758,CUST-00624,E-Class Sedan,Northeast,621.0,70109.62,1582.73,0,2025-07-13
CON-001759,CUST-00381,E-Class Sedan,Southeast,838.0,76010.41,698.34,0,2025-04-06
CON-001760,CUST-00915,E-Class Sedan,Southwest,626.0,74035.18,1319.53,0,2025-08-30
CON-001761,CUST-00548,GLE SUV,Northeast,664.0,117784.97,518.68,0,2025-07-09
